Stationscode;Datum;Uhrzeit;Feinstaub;Ozon;Stickstoffdioxid;Luftqualitätsindex;Temperatur-mean;Temperatur-min;Temperatur-max;Niederschlag;Schneefall;Windrichtung;Windgeschwindigkeit;Spitzenwindboe;Luftdruck;Sonnenminuten
DENW211;16.01.2021;14:00;17.0;;34.0;gut;0.5;-1.1;2.1;1.7;0;192.4;8.7;34.0;1025.4;0
DENW211;16.01.2021;15:00;16.0;;34.0;gut;0.5;-1.1;2.1;1.7;0;192.4;8.7;34.0;1025.4;0
DENW211;16.01.2021;16:00;16.0;;27.0;gut;0.5;-1.1;2.1;1.7;0;192.4;8.7;34.0;1025.4;0
DENW211;16.01.2021;17:00;15.0;;24.0;gut;0.5;-1.1;2.1;1.7;0;192.4;8.7;34.0;1025.4;0
DENW211;16.01.2021;18:00;14.0;;31.0;gut;0.5;-1.1;2.1;1.7;0;192.4;8.7;34.0;1025.4;0
DENW211;16.01.2021;19:00;13.0;;28.0;gut;0.5;-1.1;2.1;1.7;0;192.4;8.7;34.0;1025.4;0
DENW211;16.01.2021;20:00;13.0;;23.0;gut;0.5;-1.1;2.1;1.7;0;192.4;8.7;34.0;1025.4;0
DENW211;16.01.2021;21:00;13.0;;26.0;gut;0.5;-1.1;2.1;1.7;0;192.4;8.7;34.0;1025.4;0
DENW211;16.01.2021;22:00;15.0;;29.0;gut;0.5;-1.1;2.1;1.7;0;192.4;8.7;34.0;1025.4;0
DENW211;16.01.2021;23:00;16.0;;25.0;gut;0.5;-1.1;2.1;1.7;0;192.4;8.7;34.0;1025.4;0
DENW211;17.01.2021;24:00;17.0;;22.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;01:00;18.0;;;sehr gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;02:00;18.0;;25.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;03:00;18.0;;23.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;04:00;18.0;;26.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;05:00;19.0;;27.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;06:00;19.0;;26.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;07:00;;;26.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;08:00;;;24.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;09:00;;;27.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;10:00;;;28.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;11:00;;;23.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;12:00;;;29.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;13:00;;;27.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;14:00;;;31.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;15:00;;;35.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;16:00;;;35.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;17:00;;;38.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;18:00;;;39.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;19:00;;;45.0;mäßig;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;20:00;;;45.0;mäßig;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;21:00;;;42.0;mäßig;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;22:00;;;27.0;gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;17.01.2021;23:00;;;19.0;sehr gut;0.7;-1.0;4.1;3.1;10;201.0;8.8;34.0;1018.5;0
DENW211;18.01.2021;24:00;;;21.0;gut;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;01:00;;;18.0;sehr gut;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;02:00;;;;-;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;03:00;;;16.0;sehr gut;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;04:00;;;18.0;sehr gut;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;05:00;;;22.0;gut;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;06:00;;;34.0;gut;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;07:00;;;42.0;mäßig;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;08:00;;;51.0;mäßig;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;09:00;;;56.0;mäßig;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;10:00;;;53.0;mäßig;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;11:00;;;49.0;mäßig;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;12:00;;;38.0;gut;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;13:00;;;39.0;gut;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;14:00;;;34.0;gut;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;15:00;;;38.0;gut;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;16:00;;;54.0;mäßig;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;17:00;;;45.0;mäßig;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;18:00;;;44.0;mäßig;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;19:00;;;31.0;gut;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;20:00;;;28.0;gut;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;21:00;;;24.0;gut;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;22:00;;;22.0;gut;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;18.01.2021;23:00;;;22.0;gut;4.9;3.5;6.8;0.4;0;248.1;15.2;44.0;1022.7;6
DENW211;19.01.2021;24:00;;;24.0;gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;01:00;;;16.0;sehr gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;02:00;;;13.0;sehr gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;03:00;;;;-;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;04:00;;;7.0;sehr gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;05:00;;;12.0;sehr gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;06:00;;;17.0;sehr gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;07:00;;;25.0;gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;08:00;;;28.0;gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;09:00;;;27.0;gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;10:00;;;22.0;gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;11:00;;;27.0;gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;12:00;;;35.0;gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;13:00;;;49.0;mäßig;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;14:00;;;28.0;gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;15:00;;;28.0;gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;16:00;;;31.0;gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;17:00;;;33.0;gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;18:00;;;43.0;mäßig;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;19:00;;;34.0;gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;20:00;;;37.0;gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;21:00;;;18.0;sehr gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;22:00;;;16.0;sehr gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;19.01.2021;23:00;;;20.0;sehr gut;6.2;4.7;8.6;5.5;0;213.5;20.3;81.0;1011.5;0
DENW211;20.01.2021;24:00;;;31.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;01:00;;;26.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;02:00;;;21.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;03:00;;;25.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;04:00;;;;-;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;05:00;;;22.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;06:00;;;28.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;07:00;;;29.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;08:00;;;27.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;09:00;;;32.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;10:00;;;31.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;11:00;;;27.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;12:00;;;31.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;13:00;;;27.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;14:00;;;27.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;15:00;;;33.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;16:00;;;39.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;17:00;;;43.0;mäßig;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;18:00;;;43.0;mäßig;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;19:00;;;37.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;20:00;;;31.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;21:00;;;27.0;gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;22:00;;;19.0;sehr gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;20.01.2021;23:00;;;11.0;sehr gut;7.9;5.0;11.6;1.4;0;175.3;18.0;68.0;1001.8;3
DENW211;21.01.2021;24:00;;;9.0;sehr gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;01:00;;;8.0;sehr gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;02:00;;;7.0;sehr gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;03:00;;;11.0;sehr gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;04:00;;;9.0;sehr gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;05:00;;;;-;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;06:00;;;7.0;sehr gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;07:00;;;9.0;sehr gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;08:00;;;28.0;gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;09:00;;;37.0;gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;10:00;;;;-;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;11:00;;;;-;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;12:00;;;;-;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;13:00;;;23.0;gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;14:00;;;24.0;gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;15:00;;;24.0;gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;16:00;;;31.0;gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;17:00;;;29.0;gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;18:00;;;31.0;gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;19:00;;;25.0;gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;20:00;;;30.0;gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;21:00;;;24.0;gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;22:00;;;18.0;sehr gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;21.01.2021;23:00;;;20.0;sehr gut;8.9;5.2;12.2;4.0;0;191.1;24.8;92.0;993.2;177
DENW211;22.01.2021;24:00;;;9.0;sehr gut;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;01:00;;;10.0;sehr gut;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;02:00;;;8.0;sehr gut;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;03:00;8.0;;4.0;sehr gut;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;04:00;7.0;;8.0;sehr gut;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;05:00;7.0;;15.0;sehr gut;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;06:00;7.0;;34.0;gut;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;07:00;7.0;;53.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;08:00;7.0;;56.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;09:00;7.0;;50.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;10:00;7.0;;46.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;11:00;7.0;;49.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;12:00;8.0;;47.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;13:00;9.0;;43.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;14:00;10.0;;43.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;15:00;10.0;;45.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;16:00;11.0;;59.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;17:00;12.0;;55.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;18:00;13.0;;73.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;19:00;14.0;;81.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;20:00;15.0;;79.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;21:00;16.0;;79.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;22:00;18.0;;68.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;22.01.2021;23:00;19.0;;64.0;mäßig;5.3;1.0;11.2;0.1;0;220.3;13.4;77.0;992.9;4
DENW211;23.01.2021;24:00;20.0;;63.0;mäßig;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;01:00;21.0;;54.0;mäßig;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;02:00;22.0;;50.0;mäßig;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;03:00;22.0;;44.0;mäßig;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;04:00;23.0;;41.0;mäßig;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;05:00;23.0;;40.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;06:00;24.0;;38.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;07:00;24.0;;33.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;08:00;24.0;;37.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;09:00;24.0;;35.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;10:00;24.0;;30.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;11:00;24.0;;33.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;12:00;23.0;;28.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;13:00;23.0;;26.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;14:00;22.0;;26.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;15:00;22.0;;28.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;16:00;21.0;;28.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;17:00;21.0;;32.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;18:00;20.0;;52.0;mäßig;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;19:00;19.0;;55.0;mäßig;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;20:00;18.0;;39.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;21:00;17.0;;35.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;22:00;16.0;;23.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;23.01.2021;23:00;15.0;;22.0;gut;4.1;0.9;7.8;15.1;0;158.6;8.6;37.0;996.0;259
DENW211;24.01.2021;24:00;14.0;;17.0;sehr gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;01:00;13.0;;20.0;sehr gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;02:00;13.0;;19.0;sehr gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;03:00;12.0;;16.0;sehr gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;04:00;11.0;;18.0;sehr gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;05:00;11.0;;13.0;sehr gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;06:00;10.0;;7.0;sehr gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;07:00;10.0;;14.0;sehr gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;08:00;10.0;;16.0;sehr gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;09:00;10.0;;16.0;sehr gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;10:00;10.0;;17.0;sehr gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;11:00;10.0;;16.0;sehr gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;12:00;10.0;;20.0;sehr gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;13:00;10.0;;22.0;gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;14:00;10.0;;33.0;gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;15:00;11.0;;30.0;gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;16:00;11.0;;38.0;gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;17:00;11.0;;39.0;gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;18:00;11.0;;44.0;mäßig;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;19:00;11.0;;46.0;mäßig;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;20:00;12.0;;49.0;mäßig;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;21:00;12.0;;63.0;mäßig;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;22:00;12.0;;44.0;mäßig;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;24.01.2021;23:00;12.0;;23.0;gut;1.3;0.1;4.0;5.1;60;261.2;14.7;60.0;997.5;36
DENW211;25.01.2021;24:00;12.0;;17.0;sehr gut;1.2;0.1;2.9;1.4;120;28.3;8.7;35.0;1004.4;16
DENW211;25.01.2021;01:00;12.0;;13.0;sehr gut;1.2;0.1;2.9;1.4;120;28.3;8.7;35.0;1004.4;16
DENW211;25.01.2021;02:00;12.0;;13.0;sehr gut;1.2;0.1;2.9;1.4;120;28.3;8.7;35.0;1004.4;16
DENW211;25.01.2021;03:00;12.0;;12.0;sehr gut;1.2;0.1;2.9;1.4;120;28.3;8.7;35.0;1004.4;16
DENW211;25.01.2021;04:00;12.0;;15.0;sehr gut;1.2;0.1;2.9;1.4;120;28.3;8.7;35.0;1004.4;16
DENW211;25.01.2021;05:00;13.0;;21.0;gut;1.2;0.1;2.9;1.4;120;28.3;8.7;35.0;1004.4;16
DENW211;25.01.2021;06:00;13.0;;36.0;gut;1.2;0.1;2.9;1.4;120;28.3;8.7;35.0;1004.4;16
DENW211;25.01.2021;07:00;14.0;;42.0;mäßig;1.2;0.1;2.9;1.4;120;28.3;8.7;35.0;1004.4;16
DENW211;25.01.2021;08:00;14.0;;53.0;mäßig;1.2;0.1;2.9;1.4;120;28.3;8.7;35.0;1004.4;16
DENW211;25.01.2021;09:00;15.0;;50.0;mäßig;1.2;0.1;2.9;1.4;120;28.3;8.7;35.0;1004.4;16
DENW211;25.01.2021;10:00;15.0;;58.0;mäßig;1.2;0.1;2.9;1.4;120;28.3;8.7;35.0;1004.4;16
DENW211;25.01.2021;11:00;15.0;;52.0;mäßig;1.2;0.1;2.9;1.4;120;28.3;8.7;35.0;1004.4;16
DENW211;25.01.2021;12:00;16.0;;51.0;mäßig;1.2;0.1;2.9;1.4;120;28.3;8.7;35.0;1004.4;16
DENW211;25.01.2021;13:00;16.0;;60.0;mäßig;1.2;0.1;2.9;1.4;120;28.3;8.7;35.0;1004.4;16
