Stationscode;Datum;Datum-Uhrzeit;Feinstaub;Ozon;NO2;LuftQualiIndex;tavg;tmin;tmax;prcp;snow;wdir;wspd;wpgt;pres;tsun
DENW211;07.02.2021;07.02.2021 19:00;11;-;23;gut;0,9;-1,2;2,4;3,9;0;99,9;15,9;50;998,1;0
DENW211;07.02.2021;07.02.2021 20:00;11;-;21;gut;0,9;-1,2;2,4;3,9;0;99,9;15,9;50;998,1;0
DENW211;07.02.2021;07.02.2021 21:00;11;-;25;gut;0,9;-1,2;2,4;3,9;0;99,9;15,9;50;998,1;0
DENW211;07.02.2021;07.02.2021 22:00;12;-;21;gut;0,9;-1,2;2,4;3,9;0;99,9;15,9;50;998,1;0
DENW211;07.02.2021;07.02.2021 23:00;12;-;17;sehr gut;0,9;-1,2;2,4;3,9;0;99,9;15,9;50;998,1;0
DENW211;08.02.2021;07.02.2021 24:00;12;-;12;sehr gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 01:00;13;-;-;sehr gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 02:00;13;-;12;sehr gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 03:00;14;-;10;sehr gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 04:00;14;-;9;sehr gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 05:00;15;-;12;sehr gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 06:00;15;-;21;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 07:00;16;-;29;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 08:00;16;-;23;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 09:00;17;-;27;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 10:00;17;-;24;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 11:00;18;-;23;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 12:00;18;-;23;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 13:00;18;-;27;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 14:00;19;-;32;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 15:00;19;-;30;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 16:00;20;-;24;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 17:00;20;-;30;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 18:00;20;-;26;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 19:00;20;-;32;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 20:00;21;-;24;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 21:00;21;-;22;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 22:00;22;-;19;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;08.02.2021;08.02.2021 23:00;22;-;19;gut;-3,7;-5,8;-1,1;0,2;0;74,4;12,2;41;1000,3;0
DENW211;09.02.2021;08.02.2021 24:00;22;-;16;gut;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 01:00;23;-;14;gut;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 02:00;23;-;-;gut;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 03:00;23;-;16;gut;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 04:00;23;-;16;gut;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 05:00;24;-;20;gut;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 06:00;26;-;27;gut;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 07:00;29;-;34;gut;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 08:00;31;-;40;gut;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 09:00;33;-;49;m‰ﬂig;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 10:00;35;-;40;gut;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 11:00;36;-;34;m‰ﬂig;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 12:00;38;-;28;m‰ﬂig;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 13:00;40;-;32;m‰ﬂig;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 14:00;42;-;43;m‰ﬂig;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 15:00;43;-;34;m‰ﬂig;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 16:00;44;-;31;m‰ﬂig;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 17:00;44;-;37;m‰ﬂig;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 18:00;45;-;33;m‰ﬂig;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 19:00;45;-;28;m‰ﬂig;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 20:00;45;-;39;m‰ﬂig;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 21:00;46;-;37;m‰ﬂig;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 22:00;46;-;37;m‰ﬂig;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;09.02.2021;09.02.2021 23:00;46;-;32;m‰ﬂig;-6,5;-8,9;-3,6;0;20;47,2;10,4;36;1006,8;382
DENW211;10.02.2021;09.02.2021 24:00;47;-;24;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 01:00;47;-;21;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 02:00;47;-;21;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 03:00;47;-;-;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 04:00;47;-;20;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 05:00;47;-;27;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 06:00;46;-;39;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 07:00;44;-;53;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 08:00;42;-;52;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 09:00;40;-;53;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 10:00;39;-;39;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 11:00;37;-;24;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 12:00;36;-;33;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 13:00;34;-;17;gut;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 14:00;32;-;18;gut;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 15:00;30;-;29;gut;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 16:00;30;-;23;gut;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 17:00;29;-;39;gut;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 18:00;29;-;53;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 19:00;29;-;62;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 20:00;29;-;57;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 21:00;29;-;42;m‰ﬂig;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 22:00;28;-;38;gut;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;10.02.2021;10.02.2021 23:00;27;-;36;gut;-5,6;-10,1;-1,7;0;20;38;10,8;36;1013,1;349
DENW211;11.02.2021;10.02.2021 24:00;27;-;34;gut;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 01:00;26;-;39;gut;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 02:00;25;-;43;m‰ﬂig;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 03:00;25;-;36;gut;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 04:00;24;-;-;gut;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 05:00;24;-;44;m‰ﬂig;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 06:00;23;-;70;m‰ﬂig;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 07:00;22;-;72;m‰ﬂig;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 08:00;22;-;78;m‰ﬂig;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 09:00;22;-;88;m‰ﬂig;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 10:00;22;-;71;m‰ﬂig;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 11:00;23;-;43;m‰ﬂig;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 12:00;23;-;42;m‰ﬂig;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 13:00;25;-;30;gut;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 14:00;28;-;29;gut;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 15:00;32;-;46;m‰ﬂig;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 16:00;34;-;42;m‰ﬂig;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 17:00;35;-;37;gut;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 18:00;35;-;35;gut;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 19:00;35;-;40;gut;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 20:00;34;-;38;gut;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 21:00;34;-;31;gut;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 22:00;34;-;27;gut;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;11.02.2021;11.02.2021 23:00;34;-;22;gut;-3,6;-7,7;0,9;0;20;47,3;7,4;28;1028,6;509
DENW211;12.02.2021;11.02.2021 24:00;34;-;21;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 01:00;34;-;22;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 02:00;34;-;25;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 03:00;33;-;21;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 04:00;33;-;19;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 05:00;33;-;-;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 06:00;33;-;44;m‰ﬂig;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 07:00;32;-;47;m‰ﬂig;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 08:00;32;-;57;m‰ﬂig;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 09:00;31;-;46;m‰ﬂig;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 10:00;31;-;38;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 11:00;30;-;23;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 12:00;29;-;23;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 13:00;28;-;31;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 14:00;25;-;22;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 15:00;21;-;30;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 16:00;18;-;22;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 17:00;17;-;26;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 18:00;17;-;22;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 19:00;16;-;21;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 20:00;15;-;24;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 21:00;15;-;21;gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 22:00;15;-;17;sehr gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;12.02.2021;12.02.2021 23:00;14;-;20;sehr gut;-4,4;-8;-0,6;0;20;90,7;15,2;51;1033,4;427
DENW211;13.02.2021;12.02.2021 24:00;14;-;14;sehr gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 01:00;14;-;14;sehr gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 02:00;14;-;13;sehr gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 03:00;14;-;12;sehr gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 04:00;14;-;14;sehr gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 05:00;14;-;23;gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 06:00;14;-;-;sehr gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 07:00;14;-;33;gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 08:00;14;-;41;m‰ﬂig;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 09:00;14;-;54;m‰ﬂig;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 10:00;14;-;30;gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 11:00;14;-;30;gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 12:00;15;-;33;gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 13:00;15;-;21;gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 14:00;16;-;24;gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 15:00;16;-;27;gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 16:00;16;-;21;gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 17:00;16;-;33;gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 18:00;16;-;43;m‰ﬂig;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 19:00;17;-;59;m‰ﬂig;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 20:00;18;-;51;m‰ﬂig;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 21:00;18;-;41;m‰ﬂig;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 22:00;19;-;33;gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;13.02.2021;13.02.2021 23:00;19;-;23;gut;-3,1;-7,2;1,7;0;20;110,4;16,5;42;1039,1;540
DENW211;14.02.2021;13.02.2021 24:00;19;-;26;gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 01:00;20;-;16;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 02:00;20;-;14;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 03:00;20;-;15;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 04:00;20;-;15;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 05:00;20;-;16;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 06:00;20;-;17;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 07:00;19;-;-;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 08:00;19;-;18;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 09:00;18;-;17;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 10:00;18;-;18;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 11:00;17;-;12;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 12:00;16;-;11;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 13:00;15;-;11;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 14:00;14;-;15;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 15:00;14;-;19;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 16:00;14;-;19;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 17:00;14;-;20;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 18:00;14;-;24;gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 19:00;13;-;22;gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 20:00;12;-;20;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 21:00;12;-;19;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 22:00;11;-;16;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;14.02.2021;14.02.2021 23:00;11;-;15;sehr gut;-0,2;-5,2;4,8;0;20;134,2;21,2;59;1037,5;422
DENW211;15.02.2021;14.02.2021 24:00;11;-;13;sehr gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 01:00;11;-;13;sehr gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 02:00;11;-;14;sehr gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 03:00;11;-;15;sehr gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 04:00;11;-;15;sehr gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 05:00;10;-;15;sehr gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 06:00;10;-;18;sehr gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 07:00;11;-;23;gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 08:00;11;-;-;sehr gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 09:00;11;-;31;gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 10:00;12;-;28;gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 11:00;12;-;27;gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 12:00;13;-;31;gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 13:00;13;-;36;gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 14:00;14;-;32;gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 15:00;14;-;32;gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 16:00;14;-;34;gut;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 17:00;14;-;42;m‰ﬂig;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 18:00;14;-;60;m‰ﬂig;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 19:00;15;-;66;m‰ﬂig;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 20:00;15;-;57;m‰ﬂig;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 21:00;15;-;60;m‰ﬂig;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 22:00;16;-;56;m‰ﬂig;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;15.02.2021;15.02.2021 23:00;16;-;60;m‰ﬂig;2,3;0,8;4,5;1,9;10;155,2;19,2;63;1027,3;0
DENW211;16.02.2021;15.02.2021 24:00;16;-;56;m‰ﬂig;7,8;4,3;11,9;0,5;10;157,6;13,7;53;1017,4;36
DENW211;16.02.2021;16.02.2021 01:00;17;-;52;m‰ﬂig;7,8;4,3;11,9;0,5;10;157,6;13,7;53;1017,4;36
